"Step","graceful-water-8 - Train_loss","graceful-water-8 - Train_loss__MIN","graceful-water-8 - Train_loss__MAX","graceful-water-8 - Val_loss","graceful-water-8 - Val_loss__MIN","graceful-water-8 - Val_loss__MAX","kind-smoke-7 - Train_loss","kind-smoke-7 - Train_loss__MIN","kind-smoke-7 - Train_loss__MAX","kind-smoke-7 - Val_loss","kind-smoke-7 - Val_loss__MIN","kind-smoke-7 - Val_loss__MAX","deep-sound-6 - Train_loss","deep-sound-6 - Train_loss__MIN","deep-sound-6 - Train_loss__MAX","deep-sound-6 - Val_loss","deep-sound-6 - Val_loss__MIN","deep-sound-6 - Val_loss__MAX","lucky-plasma-3 - Train_loss","lucky-plasma-3 - Train_loss__MIN","lucky-plasma-3 - Train_loss__MAX","lucky-plasma-3 - Val_loss","lucky-plasma-3 - Val_loss__MIN","lucky-plasma-3 - Val_loss__MAX","vital-armadillo-2 - Train_loss","vital-armadillo-2 - Train_loss__MIN","vital-armadillo-2 - Train_loss__MAX","vital-armadillo-2 - Val_loss","vital-armadillo-2 - Val_loss__MIN","vital-armadillo-2 - Val_loss__MAX"
"249","0.9811451435089111","0.9811451435089111","0.9811451435089111","0.9782207012176514","0.9782207012176514","0.9782207012176514","0.27809658646583557","0.27809658646583557","0.27809658646583557","0.27940142154693604","0.27940142154693604","0.27940142154693604","0.11745018512010574","0.11745018512010574","0.11745018512010574","0.11386009305715561","0.11386009305715561","0.11386009305715561","0.0672776997089386","0.0672776997089386","0.0672776997089386","0.06747528910636902","0.06747528910636902","0.06747528910636902","0.049175579100847244","0.049175579100847244","0.049175579100847244","0.05007318779826164","0.05007318779826164","0.05007318779826164"
"250","0.981158435344696","0.981158435344696","0.981158435344696","0.978247344493866","0.978247344493866","0.978247344493866","0.26798468828201294","0.26798468828201294","0.26798468828201294","0.27230000495910645","0.27230000495910645","0.27230000495910645","0.11592661589384079","0.11592661589384079","0.11592661589384079","0.11606921255588531","0.11606921255588531","0.11606921255588531","0.06627340614795685","0.06627340614795685","0.06627340614795685","0.06551502645015717","0.06551502645015717","0.06551502645015717","0.04900360107421875","0.04900360107421875","0.04900360107421875","0.05002996325492859","0.05002996325492859","0.05002996325492859"
"251","0.9811888933181763","0.9811888933181763","0.9811888933181763","0.9781854152679443","0.9781854152679443","0.9781854152679443","0.2642117738723755","0.2642117738723755","0.2642117738723755","0.26529842615127563","0.26529842615127563","0.26529842615127563","0.11669406294822693","0.11669406294822693","0.11669406294822693","0.11741171777248383","0.11741171777248383","0.11741171777248383","0.06692972034215927","0.06692972034215927","0.06692972034215927","0.06589096784591675","0.06589096784591675","0.06589096784591675","0.04891403764486313","0.04891403764486313","0.04891403764486313","0.05003926530480385","0.05003926530480385","0.05003926530480385"
"252","0.9809832572937012","0.9809832572937012","0.9809832572937012","0.978050947189331","0.978050947189331","0.978050947189331","0.27327704429626465","0.27327704429626465","0.27327704429626465","0.26449698209762573","0.26449698209762573","0.26449698209762573","0.11556127667427063","0.11556127667427063","0.11556127667427063","0.11860652267932892","0.11860652267932892","0.11860652267932892","0.0660368949174881","0.0660368949174881","0.0660368949174881","0.06455571204423904","0.06455571204423904","0.06455571204423904","0.049084268510341644","0.049084268510341644","0.049084268510341644","0.05062597617506981","0.05062597617506981","0.05062597617506981"
"253","0.9815094470977783","0.9815094470977783","0.9815094470977783","0.9779547452926636","0.9779547452926636","0.9779547452926636","0.27414679527282715","0.27414679527282715","0.27414679527282715","0.27302438020706177","0.27302438020706177","0.27302438020706177","0.11600951850414276","0.11600951850414276","0.11600951850414276","0.1196933388710022","0.1196933388710022","0.1196933388710022","0.06579772382974625","0.06579772382974625","0.06579772382974625","0.06731285154819489","0.06731285154819489","0.06731285154819489","0.0488230399787426","0.0488230399787426","0.0488230399787426","0.049717534333467484","0.049717534333467484","0.049717534333467484"
"254","0.9812352657318115","0.9812352657318115","0.9812352657318115","0.9778323769569397","0.9778323769569397","0.9778323769569397","0.27184921503067017","0.27184921503067017","0.27184921503067017","0.27319055795669556","0.27319055795669556","0.27319055795669556","0.11483010649681091","0.11483010649681091","0.11483010649681091","0.11730841547250748","0.11730841547250748","0.11730841547250748","0.06784754246473312","0.06784754246473312","0.06784754246473312","0.07191308587789536","0.07191308587789536","0.07191308587789536","0.04888100177049637","0.04888100177049637","0.04888100177049637","0.049621522426605225","0.049621522426605225","0.049621522426605225"
"255","0.981109082698822","0.981109082698822","0.981109082698822","0.9782125949859619","0.9782125949859619","0.9782125949859619","0.2710137963294983","0.2710137963294983","0.2710137963294983","0.2692841589450836","0.2692841589450836","0.2692841589450836","0.1158003956079483","0.1158003956079483","0.1158003956079483","0.11453516036272049","0.11453516036272049","0.11453516036272049","0.06766214966773987","0.06766214966773987","0.06766214966773987","0.0647624060511589","0.0647624060511589","0.0647624060511589","0.04847818613052368","0.04847818613052368","0.04847818613052368","0.04955979436635971","0.04955979436635971","0.04955979436635971"
"256","0.9811514019966125","0.9811514019966125","0.9811514019966125","0.9781357645988464","0.9781357645988464","0.9781357645988464","0.27952688932418823","0.27952688932418823","0.27952688932418823","0.2792644202709198","0.2792644202709198","0.2792644202709198","0.11511573940515518","0.11511573940515518","0.11511573940515518","0.11973470449447632","0.11973470449447632","0.11973470449447632","0.06513191759586334","0.06513191759586334","0.06513191759586334","0.06831900030374527","0.06831900030374527","0.06831900030374527","0.048721227794885635","0.048721227794885635","0.048721227794885635","0.049604833126068115","0.049604833126068115","0.049604833126068115"
"257","0.9812144041061401","0.9812144041061401","0.9812144041061401","0.9779395461082458","0.9779395461082458","0.9779395461082458","0.2687407433986664","0.2687407433986664","0.2687407433986664","0.2661241292953491","0.2661241292953491","0.2661241292953491","0.11400461196899414","0.11400461196899414","0.11400461196899414","0.12320029735565186","0.12320029735565186","0.12320029735565186","0.06668257713317871","0.06668257713317871","0.06668257713317871","0.06482354551553726","0.06482354551553726","0.06482354551553726","0.049140799790620804","0.049140799790620804","0.049140799790620804","0.049185123294591904","0.049185123294591904","0.049185123294591904"
"258","0.9811542630195618","0.9811542630195618","0.9811542630195618","0.978164792060852","0.978164792060852","0.978164792060852","0.2718464732170105","0.2718464732170105","0.2718464732170105","0.2903296649456024","0.2903296649456024","0.2903296649456024","0.11839707940816879","0.11839707940816879","0.11839707940816879","0.1241312101483345","0.1241312101483345","0.1241312101483345","0.0659356489777565","0.0659356489777565","0.0659356489777565","0.068851038813591","0.068851038813591","0.068851038813591","0.048574019223451614","0.048574019223451614","0.048574019223451614","0.04969824478030205","0.04969824478030205","0.04969824478030205"
"259","0.9811170697212219","0.9811170697212219","0.9811170697212219","0.9781250357627869","0.9781250357627869","0.9781250357627869","0.2800736427307129","0.2800736427307129","0.2800736427307129","0.2660229802131653","0.2660229802131653","0.2660229802131653","0.11694057285785675","0.11694057285785675","0.11694057285785675","0.11942821741104126","0.11942821741104126","0.11942821741104126","0.06715729832649231","0.06715729832649231","0.06715729832649231","0.06592211127281189","0.06592211127281189","0.06592211127281189","0.048735860735177994","0.048735860735177994","0.048735860735177994","0.05018175393342972","0.05018175393342972","0.05018175393342972"
"260","0.980973482131958","0.980973482131958","0.980973482131958","0.9781133532524109","0.9781133532524109","0.9781133532524109","0.2672025263309479","0.2672025263309479","0.2672025263309479","0.2727188169956207","0.2727188169956207","0.2727188169956207","0.11619752645492554","0.11619752645492554","0.11619752645492554","0.11784246563911438","0.11784246563911438","0.11784246563911438","0.06564833223819733","0.06564833223819733","0.06564833223819733","0.0702398270368576","0.0702398270368576","0.0702398270368576","0.049051716923713684","0.049051716923713684","0.049051716923713684","0.05036259442567825","0.05036259442567825","0.05036259442567825"
"261","0.9813454151153564","0.9813454151153564","0.9813454151153564","0.9778434038162231","0.9778434038162231","0.9778434038162231","0.2732902765274048","0.2732902765274048","0.2732902765274048","0.26455044746398926","0.26455044746398926","0.26455044746398926","0.11456966400146484","0.11456966400146484","0.11456966400146484","0.11594359576702118","0.11594359576702118","0.11594359576702118","0.0670449435710907","0.0670449435710907","0.0670449435710907","0.06593398004770279","0.06593398004770279","0.06593398004770279","0.048442285507917404","0.048442285507917404","0.048442285507917404","0.04989146441221237","0.04989146441221237","0.04989146441221237"
"262","0.9810498952865601","0.9810498952865601","0.9810498952865601","0.9779348373413086","0.9779348373413086","0.9779348373413086","0.2729365825653076","0.2729365825653076","0.2729365825653076","0.3089642822742462","0.3089642822742462","0.3089642822742462","0.11725225299596786","0.11725225299596786","0.11725225299596786","0.1295361965894699","0.1295361965894699","0.1295361965894699","0.0658046081662178","0.0658046081662178","0.0658046081662178","0.07054458558559418","0.07054458558559418","0.07054458558559418","0.048500142991542816","0.048500142991542816","0.048500142991542816","0.049678653478622437","0.049678653478622437","0.049678653478622437"
"263","0.9811627864837646","0.9811627864837646","0.9811627864837646","0.9780498147010803","0.9780498147010803","0.9780498147010803","0.27921566367149353","0.27921566367149353","0.27921566367149353","0.2720767855644226","0.2720767855644226","0.2720767855644226","0.1164386048913002","0.1164386048913002","0.1164386048913002","0.11641816794872284","0.11641816794872284","0.11641816794872284","0.06641797721385956","0.06641797721385956","0.06641797721385956","0.06632280349731445","0.06632280349731445","0.06632280349731445","0.048432737588882446","0.048432737588882446","0.048432737588882446","0.049854811280965805","0.049854811280965805","0.049854811280965805"
"264","0.98130863904953","0.98130863904953","0.98130863904953","0.9785061478614807","0.9785061478614807","0.9785061478614807","0.27229732275009155","0.27229732275009155","0.27229732275009155","0.2656223773956299","0.2656223773956299","0.2656223773956299","0.1148238331079483","0.1148238331079483","0.1148238331079483","0.11398206651210785","0.11398206651210785","0.11398206651210785","0.06565415114164352","0.06565415114164352","0.06565415114164352","0.06563177704811096","0.06563177704811096","0.06563177704811096","0.048670168966054916","0.048670168966054916","0.048670168966054916","0.04973789304494858","0.04973789304494858","0.04973789304494858"
"265","0.981240451335907","0.981240451335907","0.981240451335907","0.9782053828239441","0.9782053828239441","0.9782053828239441","0.27308881282806396","0.27308881282806396","0.27308881282806396","0.26773375272750854","0.26773375272750854","0.26773375272750854","0.11784972250461578","0.11784972250461578","0.11784972250461578","0.11978337168693542","0.11978337168693542","0.11978337168693542","0.0647578164935112","0.0647578164935112","0.0647578164935112","0.06665404140949249","0.06665404140949249","0.06665404140949249","0.04846594110131264","0.04846594110131264","0.04846594110131264","0.04979294165968895","0.04979294165968895","0.04979294165968895"
"266","0.9811980724334717","0.9811980724334717","0.9811980724334717","0.9780107736587524","0.9780107736587524","0.9780107736587524","0.27090561389923096","0.27090561389923096","0.27090561389923096","0.2672022581100464","0.2672022581100464","0.2672022581100464","0.11688961088657379","0.11688961088657379","0.11688961088657379","0.11539896577596664","0.11539896577596664","0.11539896577596664","0.0661352276802063","0.0661352276802063","0.0661352276802063","0.06895242631435394","0.06895242631435394","0.06895242631435394","0.04834170639514923","0.04834170639514923","0.04834170639514923","0.04967689886689186","0.04967689886689186","0.04967689886689186"
"267","0.9811137914657593","0.9811137914657593","0.9811137914657593","0.9778216481208801","0.9778216481208801","0.9778216481208801","0.26463839411735535","0.26463839411735535","0.26463839411735535","0.2697508633136749","0.2697508633136749","0.2697508633136749","0.11790424585342407","0.11790424585342407","0.11790424585342407","0.11758675426244736","0.11758675426244736","0.11758675426244736","0.06702978909015656","0.06702978909015656","0.06702978909015656","0.06725835800170898","0.06725835800170898","0.06725835800170898","0.04838227853178978","0.04838227853178978","0.04838227853178978","0.049860142171382904","0.049860142171382904","0.049860142171382904"
"268","0.981265127658844","0.981265127658844","0.981265127658844","0.9781609177589417","0.9781609177589417","0.9781609177589417","0.27937081456184387","0.27937081456184387","0.27937081456184387","0.2736141085624695","0.2736141085624695","0.2736141085624695","0.11801600456237793","0.11801600456237793","0.11801600456237793","0.11864534765481949","0.11864534765481949","0.11864534765481949","0.06526634842157364","0.06526634842157364","0.06526634842157364","0.06787290424108505","0.06787290424108505","0.06787290424108505","0.04840129241347313","0.04840129241347313","0.04840129241347313","0.04947282001376152","0.04947282001376152","0.04947282001376152"
"269","0.9812465310096741","0.9812465310096741","0.9812465310096741","0.9779151678085327","0.9779151678085327","0.9779151678085327","0.2666859030723572","0.2666859030723572","0.2666859030723572","0.25735902786254883","0.25735902786254883","0.25735902786254883","0.11804256588220596","0.11804256588220596","0.11804256588220596","0.11849899590015411","0.11849899590015411","0.11849899590015411","0.06690680980682373","0.06690680980682373","0.06690680980682373","0.06434988230466843","0.06434988230466843","0.06434988230466843","0.04838395491242409","0.04838395491242409","0.04838395491242409","0.04955878481268883","0.04955878481268883","0.04955878481268883"
"270","0.9811872839927673","0.9811872839927673","0.9811872839927673","0.9781571626663208","0.9781571626663208","0.9781571626663208","0.27395710349082947","0.27395710349082947","0.27395710349082947","0.27960821986198425","0.27960821986198425","0.27960821986198425","0.11369513720273972","0.11369513720273972","0.11369513720273972","0.11972133815288544","0.11972133815288544","0.11972133815288544","0.06590502709150314","0.06590502709150314","0.06590502709150314","0.06554071605205536","0.06554071605205536","0.06554071605205536","0.04841700941324234","0.04841700941324234","0.04841700941324234","0.04930901899933815","0.04930901899933815","0.04930901899933815"
"271","0.9811259508132935","0.9811259508132935","0.9811259508132935","0.9778639078140259","0.9778639078140259","0.9778639078140259","0.26768481731414795","0.26768481731414795","0.26768481731414795","0.27175968885421753","0.27175968885421753","0.27175968885421753","0.11598958820104599","0.11598958820104599","0.11598958820104599","0.1186671033501625","0.1186671033501625","0.1186671033501625","0.0651441290974617","0.0651441290974617","0.0651441290974617","0.06918410956859589","0.06918410956859589","0.06918410956859589","0.04803360998630524","0.04803360998630524","0.04803360998630524","0.04971732199192047","0.04971732199192047","0.04971732199192047"
"272","0.9812139868736267","0.9812139868736267","0.9812139868736267","0.9779834151268005","0.9779834151268005","0.9779834151268005","0.28986284136772156","0.28986284136772156","0.28986284136772156","0.36398154497146606","0.36398154497146606","0.36398154497146606","0.11605366319417953","0.11605366319417953","0.11605366319417953","0.11786845326423645","0.11786845326423645","0.11786845326423645","0.06620599329471588","0.06620599329471588","0.06620599329471588","0.07172690331935883","0.07172690331935883","0.07172690331935883","0.04828396067023277","0.04828396067023277","0.04828396067023277","0.04935913160443306","0.04935913160443306","0.04935913160443306"
"273","0.9811884760856628","0.9811884760856628","0.9811884760856628","0.977935254573822","0.977935254573822","0.977935254573822","0.2929431200027466","0.2929431200027466","0.2929431200027466","0.2679658532142639","0.2679658532142639","0.2679658532142639","0.11458969861268997","0.11458969861268997","0.11458969861268997","0.11349013447761536","0.11349013447761536","0.11349013447761536","0.06492828577756882","0.06492828577756882","0.06492828577756882","0.06292213499546051","0.06292213499546051","0.06292213499546051","0.048258937895298004","0.048258937895298004","0.048258937895298004","0.04904523864388466","0.04904523864388466","0.04904523864388466"
"274","0.9811106324195862","0.9811106324195862","0.9811106324195862","0.9782757759094238","0.9782757759094238","0.9782757759094238","0.2695547044277191","0.2695547044277191","0.2695547044277191","0.26095977425575256","0.26095977425575256","0.26095977425575256","0.11520584672689438","0.11520584672689438","0.11520584672689438","0.11838880181312561","0.11838880181312561","0.11838880181312561","0.06545667350292206","0.06545667350292206","0.06545667350292206","0.06691943109035492","0.06691943109035492","0.06691943109035492","0.04795053228735924","0.04795053228735924","0.04795053228735924","0.04875341057777405","0.04875341057777405","0.04875341057777405"
"275","0.9812120199203491","0.9812120199203491","0.9812120199203491","0.9779731035232544","0.9779731035232544","0.9779731035232544","0.27961465716362","0.27961465716362","0.27961465716362","0.27004051208496094","0.27004051208496094","0.27004051208496094","0.11443616449832916","0.11443616449832916","0.11443616449832916","0.11693418025970459","0.11693418025970459","0.11693418025970459","0.064364492893219","0.064364492893219","0.064364492893219","0.0655929446220398","0.0655929446220398","0.0655929446220398","0.04822760447859764","0.04822760447859764","0.04822760447859764","0.04924355819821358","0.04924355819821358","0.04924355819821358"
"276","0.9811391830444336","0.9811391830444336","0.9811391830444336","0.9781388640403748","0.9781388640403748","0.9781388640403748","0.26385435461997986","0.26385435461997986","0.26385435461997986","0.27218401432037354","0.27218401432037354","0.27218401432037354","0.11436716467142105","0.11436716467142105","0.11436716467142105","0.11683794111013412","0.11683794111013412","0.11683794111013412","0.06594432890415192","0.06594432890415192","0.06594432890415192","0.06328762322664261","0.06328762322664261","0.06328762322664261","0.04823562502861023","0.04823562502861023","0.04823562502861023","0.050021979957818985","0.050021979957818985","0.050021979957818985"
"277","0.9811407327651978","0.9811407327651978","0.9811407327651978","0.9779783487319946","0.9779783487319946","0.9779783487319946","0.2732968032360077","0.2732968032360077","0.2732968032360077","0.2696780860424042","0.2696780860424042","0.2696780860424042","0.1158781573176384","0.1158781573176384","0.1158781573176384","0.1185193583369255","0.1185193583369255","0.1185193583369255","0.06498406082391739","0.06498406082391739","0.06498406082391739","0.06654731184244156","0.06654731184244156","0.06654731184244156","0.048399996012449265","0.048399996012449265","0.048399996012449265","0.04923147335648537","0.04923147335648537","0.04923147335648537"
"278","0.981143057346344","0.981143057346344","0.981143057346344","0.9778145551681519","0.9778145551681519","0.9778145551681519","0.3045092523097992","0.3045092523097992","0.3045092523097992","0.2839905619621277","0.2839905619621277","0.2839905619621277","0.11573770642280579","0.11573770642280579","0.11573770642280579","0.11709345877170563","0.11709345877170563","0.11709345877170563","0.06734001636505127","0.06734001636505127","0.06734001636505127","0.06566043198108673","0.06566043198108673","0.06566043198108673","0.047982245683670044","0.047982245683670044","0.047982245683670044","0.04952509328722954","0.04952509328722954","0.04952509328722954"
"279","0.9812400937080383","0.9812400937080383","0.9812400937080383","0.9780743718147278","0.9780743718147278","0.9780743718147278","0.2707098126411438","0.2707098126411438","0.2707098126411438","0.26490169763565063","0.26490169763565063","0.26490169763565063","0.11521660536527634","0.11521660536527634","0.11521660536527634","0.12213189899921417","0.12213189899921417","0.12213189899921417","0.0642600730061531","0.0642600730061531","0.0642600730061531","0.06970974057912827","0.06970974057912827","0.06970974057912827","0.04824249818921089","0.04824249818921089","0.04824249818921089","0.04875338450074196","0.04875338450074196","0.04875338450074196"
"280","0.9811639785766602","0.9811639785766602","0.9811639785766602","0.9781153798103333","0.9781153798103333","0.9781153798103333","0.2705352306365967","0.2705352306365967","0.2705352306365967","0.26383423805236816","0.26383423805236816","0.26383423805236816","0.11555466800928116","0.11555466800928116","0.11555466800928116","0.12170056998729706","0.12170056998729706","0.12170056998729706","0.06545006483793259","0.06545006483793259","0.06545006483793259","0.06448068469762802","0.06448068469762802","0.06448068469762802","0.04795568436384201","0.04795568436384201","0.04795568436384201","0.04904169589281082","0.04904169589281082","0.04904169589281082"
"281","0.9811715483665466","0.9811715483665466","0.9811715483665466","0.978161096572876","0.978161096572876","0.978161096572876","0.26873141527175903","0.26873141527175903","0.26873141527175903","0.26164960861206055","0.26164960861206055","0.26164960861206055","0.11714114248752594","0.11714114248752594","0.11714114248752594","0.11555421352386475","0.11555421352386475","0.11555421352386475","0.06450173258781433","0.06450173258781433","0.06450173258781433","0.06449112296104431","0.06449112296104431","0.06449112296104431","0.048160653561353683","0.048160653561353683","0.048160653561353683","0.04915304854512215","0.04915304854512215","0.04915304854512215"
"282","0.9812375903129578","0.9812375903129578","0.9812375903129578","0.9780094623565674","0.9780094623565674","0.9780094623565674","0.26761960983276367","0.26761960983276367","0.26761960983276367","0.25574541091918945","0.25574541091918945","0.25574541091918945","0.11802615225315094","0.11802615225315094","0.11802615225315094","0.11718861013650894","0.11718861013650894","0.11718861013650894","0.06445343047380447","0.06445343047380447","0.06445343047380447","0.06630362570285797","0.06630362570285797","0.06630362570285797","0.04753943532705307","0.04753943532705307","0.04753943532705307","0.04854340851306915","0.04854340851306915","0.04854340851306915"
"283","0.981055498123169","0.981055498123169","0.981055498123169","0.9779813289642334","0.9779813289642334","0.9779813289642334","0.2669433057308197","0.2669433057308197","0.2669433057308197","0.2695688009262085","0.2695688009262085","0.2695688009262085","0.11585110425949097","0.11585110425949097","0.11585110425949097","0.11510509252548218","0.11510509252548218","0.11510509252548218","0.06398437917232513","0.06398437917232513","0.06398437917232513","0.06576986610889435","0.06576986610889435","0.06576986610889435","0.04781821370124817","0.04781821370124817","0.04781821370124817","0.04949437081813812","0.04949437081813812","0.04949437081813812"
"284","0.9811310768127441","0.9811310768127441","0.9811310768127441","0.977877676486969","0.977877676486969","0.977877676486969","0.2704177796840668","0.2704177796840668","0.2704177796840668","0.2708563208580017","0.2708563208580017","0.2708563208580017","0.11687196791172028","0.11687196791172028","0.11687196791172028","0.11736365407705307","0.11736365407705307","0.11736365407705307","0.06472167372703552","0.06472167372703552","0.06472167372703552","0.06720147281885147","0.06720147281885147","0.06720147281885147","0.04793192446231842","0.04793192446231842","0.04793192446231842","0.04889902472496033","0.04889902472496033","0.04889902472496033"
"285","0.9810246825218201","0.9810246825218201","0.9810246825218201","0.9781628847122192","0.9781628847122192","0.9781628847122192","0.27187904715538025","0.27187904715538025","0.27187904715538025","0.2618362009525299","0.2618362009525299","0.2618362009525299","0.11358606070280075","0.11358606070280075","0.11358606070280075","0.12174559384584427","0.12174559384584427","0.12174559384584427","0.06582318246364594","0.06582318246364594","0.06582318246364594","0.06381312012672424","0.06381312012672424","0.06381312012672424","0.047451600432395935","0.047451600432395935","0.047451600432395935","0.04878363758325577","0.04878363758325577","0.04878363758325577"
"286","0.9811435341835022","0.9811435341835022","0.9811435341835022","0.9782189726829529","0.9782189726829529","0.9782189726829529","0.2689030170440674","0.2689030170440674","0.2689030170440674","0.2644261419773102","0.2644261419773102","0.2644261419773102","0.11358246952295303","0.11358246952295303","0.11358246952295303","0.11234406381845474","0.11234406381845474","0.11234406381845474","0.06475788354873657","0.06475788354873657","0.06475788354873657","0.06606970727443695","0.06606970727443695","0.06606970727443695","0.04761653020977974","0.04761653020977974","0.04761653020977974","0.049180977046489716","0.049180977046489716","0.049180977046489716"
"287","0.9812093377113342","0.9812093377113342","0.9812093377113342","0.9781172275543213","0.9781172275543213","0.9781172275543213","0.26325875520706177","0.26325875520706177","0.26325875520706177","0.2583185136318207","0.2583185136318207","0.2583185136318207","0.114894337952137","0.114894337952137","0.114894337952137","0.11879035830497742","0.11879035830497742","0.11879035830497742","0.06523337215185165","0.06523337215185165","0.06523337215185165","0.06831235438585281","0.06831235438585281","0.06831235438585281","0.04760720953345299","0.04760720953345299","0.04760720953345299","0.04855450987815857","0.04855450987815857","0.04855450987815857"
"288","0.9811709523200989","0.9811709523200989","0.9811709523200989","0.9776651263237","0.9776651263237","0.9776651263237","0.28122326731681824","0.28122326731681824","0.28122326731681824","0.2725001573562622","0.2725001573562622","0.2725001573562622","0.11437136679887772","0.11437136679887772","0.11437136679887772","0.11451815813779831","0.11451815813779831","0.11451815813779831","0.06469373404979706","0.06469373404979706","0.06469373404979706","0.06450007110834122","0.06450007110834122","0.06450007110834122","0.04759491607546806","0.04759491607546806","0.04759491607546806","0.048622410744428635","0.048622410744428635","0.048622410744428635"
"289","0.9810734391212463","0.9810734391212463","0.9810734391212463","0.9780054092407227","0.9780054092407227","0.9780054092407227","0.2698121964931488","0.2698121964931488","0.2698121964931488","0.2701556086540222","0.2701556086540222","0.2701556086540222","0.1151425689458847","0.1151425689458847","0.1151425689458847","0.11221475154161453","0.11221475154161453","0.11221475154161453","0.06602665781974792","0.06602665781974792","0.06602665781974792","0.06370429694652557","0.06370429694652557","0.06370429694652557","0.04738127812743187","0.04738127812743187","0.04738127812743187","0.04843273386359215","0.04843273386359215","0.04843273386359215"
"290","0.9811403751373291","0.9811403751373291","0.9811403751373291","0.9780452251434326","0.9780452251434326","0.9780452251434326","0.26600050926208496","0.26600050926208496","0.26600050926208496","0.26579156517982483","0.26579156517982483","0.26579156517982483","0.11434964090585709","0.11434964090585709","0.11434964090585709","0.1251436173915863","0.1251436173915863","0.1251436173915863","0.06514324992895126","0.06514324992895126","0.06514324992895126","0.06629196554422379","0.06629196554422379","0.06629196554422379","0.04740329459309578","0.04740329459309578","0.04740329459309578","0.04856082424521446","0.04856082424521446","0.04856082424521446"
"291","0.9810401797294617","0.9810401797294617","0.9810401797294617","0.9780852794647217","0.9780852794647217","0.9780852794647217","0.26373404264450073","0.26373404264450073","0.26373404264450073","0.2690857946872711","0.2690857946872711","0.2690857946872711","0.1176183745265007","0.1176183745265007","0.1176183745265007","0.11855677515268326","0.11855677515268326","0.11855677515268326","0.06480928510427475","0.06480928510427475","0.06480928510427475","0.06449604034423828","0.06449604034423828","0.06449604034423828","0.04745829477906227","0.04745829477906227","0.04745829477906227","0.04851536825299263","0.04851536825299263","0.04851536825299263"
"292","0.9811065793037415","0.9811065793037415","0.9811065793037415","0.9779515266418457","0.9779515266418457","0.9779515266418457","0.26334038376808167","0.26334038376808167","0.26334038376808167","0.2587061822414398","0.2587061822414398","0.2587061822414398","0.11752215027809143","0.11752215027809143","0.11752215027809143","0.11531242728233337","0.11531242728233337","0.11531242728233337","0.06466834247112274","0.06466834247112274","0.06466834247112274","0.06567647308111191","0.06567647308111191","0.06567647308111191","0.04753536358475685","0.04753536358475685","0.04753536358475685","0.048916105180978775","0.048916105180978775","0.048916105180978775"
"293","0.981184184551239","0.981184184551239","0.981184184551239","0.9780570268630981","0.9780570268630981","0.9780570268630981","0.2628408670425415","0.2628408670425415","0.2628408670425415","0.259103924036026","0.259103924036026","0.259103924036026","0.1154433935880661","0.1154433935880661","0.1154433935880661","0.11602324992418289","0.11602324992418289","0.11602324992418289","0.06514301151037216","0.06514301151037216","0.06514301151037216","0.06632495671510696","0.06632495671510696","0.06632495671510696","0.04742099717259407","0.04742099717259407","0.04742099717259407","0.048148270696401596","0.048148270696401596","0.048148270696401596"
"294","0.9812682271003723","0.9812682271003723","0.9812682271003723","0.9780184626579285","0.9780184626579285","0.9780184626579285","0.2693364918231964","0.2693364918231964","0.2693364918231964","0.2644116282463074","0.2644116282463074","0.2644116282463074","0.11415129899978638","0.11415129899978638","0.11415129899978638","0.11704838275909424","0.11704838275909424","0.11704838275909424","0.06419061869382858","0.06419061869382858","0.06419061869382858","0.06244678795337677","0.06244678795337677","0.06244678795337677","0.047465719282627106","0.047465719282627106","0.047465719282627106","0.04844008386135101","0.04844008386135101","0.04844008386135101"
"295","0.9812532663345337","0.9812532663345337","0.9812532663345337","0.9778891205787659","0.9778891205787659","0.9778891205787659","0.2599557042121887","0.2599557042121887","0.2599557042121887","0.27676111459732056","0.27676111459732056","0.27676111459732056","0.11382362246513367","0.11382362246513367","0.11382362246513367","0.11611814796924591","0.11611814796924591","0.11611814796924591","0.06408900767564774","0.06408900767564774","0.06408900767564774","0.0646296963095665","0.0646296963095665","0.0646296963095665","0.04716929420828819","0.04716929420828819","0.04716929420828819","0.048909079283475876","0.048909079283475876","0.048909079283475876"
"296","0.98124760389328","0.98124760389328","0.98124760389328","0.9780593514442444","0.9780593514442444","0.9780593514442444","0.27984628081321716","0.27984628081321716","0.27984628081321716","0.26151591539382935","0.26151591539382935","0.26151591539382935","0.11756379157304764","0.11756379157304764","0.11756379157304764","0.12167840451002121","0.12167840451002121","0.12167840451002121","0.06439336389303207","0.06439336389303207","0.06439336389303207","0.06422087550163269","0.06422087550163269","0.06422087550163269","0.047683145850896835","0.047683145850896835","0.047683145850896835","0.049519557505846024","0.049519557505846024","0.049519557505846024"
"297","0.9811425805091858","0.9811425805091858","0.9811425805091858","0.9783318042755127","0.9783318042755127","0.9783318042755127","0.26219791173934937","0.26219791173934937","0.26219791173934937","0.26370733976364136","0.26370733976364136","0.26370733976364136","0.11286677420139313","0.11286677420139313","0.11286677420139313","0.1119602844119072","0.1119602844119072","0.1119602844119072","0.06305418163537979","0.06305418163537979","0.06305418163537979","0.06815572828054428","0.06815572828054428","0.06815572828054428","0.047702059149742126","0.047702059149742126","0.047702059149742126","0.04840786010026932","0.04840786010026932","0.04840786010026932"
